original,timestamp,mimetype,statuscode,digest,district,host,response_path,response_sha256,pdf_candidate,election_url_candidate,url_year_hints,election_year_verified,priority_score,content_review_status,triage_basis
http://www.azamgarh.nic.in/Jila_panchayat.pdf,20170130182817,application/pdf,200,MAY35Q34XAFTEOOSKXOMVHUZUUOQUN2E,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in/Tender/TenderPanchayat.pdf,20131219220446,application/pdf,200,QUIVF6TI4E5JBTU5DMWJUAI6G6XBJOCL,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in/Tender/TenderPanchayatnew.pdf,20131219220231,application/pdf,200,UQEYG3OWWP3ZFYSNM6FO6AB6MCJHBJ2Y,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in/Tender/sudhi_patra_zilapanchayat.pdf,20131219220117,application/pdf,200,O6NFWUF42DTHBR7TMV4WX77OIDEWCHC2,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in/Tender/sudhi_patra_zilapanchayatnew.pdf,20131219220253,application/pdf,200,CFL5WLCEG25BQBGQ4T3XRG6URDY4F7VB,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in/zilapanchayat140916.pdf,20170131102933,application/pdf,200,SS3Q3KN7RTQ2RJQZ4JD76WNADHZBQYDE,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/ahiraula.pdf,20100920141206,application/pdf,200,NBDNGY2HDRSWJABPGO5J6CZVNO5JE2DX,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/ajmatgarh.pdf,20100919130221,application/pdf,200,X252CYGOHAWMYCA2ZOQGIU4YGBM3AW2K,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/atrauliya.pdf,20100919130226,application/pdf,200,HCCDKDEVY63B4NT2AMJZ3OZTZCU3AHOF,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/bilariyaganj.pdf,20100919130231,application/pdf,200,OQFFWBAIP2Z6EAD3RCSLAS3LHX3YLRBQ,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/hariya.pdf,20100920140859,application/pdf,200,FJQEEYZO7EX6GCEVZ5VJGIOY5FSNTHTP,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/jahanaganj.pdf,20100920141211,application/pdf,200,NFIMRBY6V5ZTRUUPP4NVXHYQ5GCHWSND,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/koyalsa.pdf,20100920141216,application/pdf,200,US6KMX4TAO6E5YGJXSELRD6QYPELJKPG,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/lalganj.pdf,20100919130236,application/pdf,200,ATURVNXPPZ7DWWB5JIZDZHXCLZPQUFAA,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/mahrajpur.pdf,20100919130241,application/pdf,200,VNH3JHQG5KC2JURFM7P5UECIPQBCS55L,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/martinganj.pdf,20100920141221,application/pdf,200,HFIUCQDEUT3T3X2UMHRR3PY234ETGFWH,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/mehnagar.pdf,20100920141232,application/pdf,200,2N36SQ5GWKVJZ4MV7KY74CKNNAWINE5K,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/mirjapur.pdf,20100919130252,application/pdf,200,5HFTF346SFUKA3BUB2MTTWDZNGYP2CC4,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/muhamadpur.pdf,20100919130257,application/pdf,200,DXIHYCH6ZELCZD2CI72WJ2OEPF3BIYUM,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/palhana.pdf,20100919130308,application/pdf,200,VNZJFDYW4E35EPUHJMI74NMVWN5V5FGW,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/palhani.pdf,20100919130318,application/pdf,200,GPKJQQP6A4LKQ6I25XUMV3GOSUBHB7RV,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/pawai.pdf,20100920140906,application/pdf,200,WX2IP3WPO5HODQ3KTMVLPHYSKFRJDBNP,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/phoolpur.pdf,20100920140911,application/pdf,200,WDLG5S3ZHI5ZEYSMDKLIPWPHSTTQRRNC,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/ranikisarai.pdf,20130828200101,application/pdf,200,6RK3DDCYW7WAUMUMHHRTKZBIT2MAB5WJ,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/sathaio.pdf,20100919130330,application/pdf,200,HUQ2UIW4VGLYXMHP6HDW7GLS2767YIBW,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/tahbarpur.pdf,20100920141235,application/pdf,200,NGYUDT6MWWKY55QRYLKDCKLAXW6QBS3E,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/tarwa.pdf,20100920140916,application/pdf,200,H3OMGORLC6OKY4P2JCBTW2IBEGG4FMC7,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/grampradhan/thekma.pdf,20100920141239,application/pdf,200,WZO3K4LK6OINY7KV7MWKXF5DOSXHWN5Y,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/DPRO/jilapanchyat/Nk.pdf,20100922141355,application/pdf,200,NMOKLWLGSTVD2SF5UVOWSUFY2IDNHJAR,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/Tender/ZILA_PANCHYAT_Tender.pdf,20100910105505,application/pdf,200,77PVPBPSHPN3T6AR6ITSKALPCRMEPWMA,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://www.azamgarh.nic.in:80/Tenderzilapanchayat.pdf,20180712195806,application/pdf,200,LO3QBEGXK2LN52G53L4OLD4TXXCYFPAY,Azamgarh,azamgarh.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/0d21845892f3d382222c_313427eccefc.json,313427eccefc7b83d10f75c4a48e18f0fc627d819cfc2edced30c3bb5af16adf,True,True,,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in/tenders/Nagar%20Panchayat%20Aminagar%20Saray21-02-09.pdf,20090410012817,application/pdf,200,BMXPOFQS3IESFU3E6PP7UQDQP3GHTAVC,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/NAGAR%20PANCHYAT%20TATIRI%20(26.06.2014).pdf,20160328130532,application/pdf,200,MNKPAQPF5QSKEMXJQGKPK7HHCWJLLSOR,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2014,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/Nagar%20Panchayat%20Aminagar%20Saray20.03.2015.pdf,20160328130708,application/pdf,200,67SKFPOBX34VHY2HEPC5DCLDVUYD3U5M,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2015,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/Nagar%20Panchayat%20Doghat(01.11.2014).pdf,20160328130714,application/pdf,200,3PEFS3465ZHNXBWRVVY5T3WX3VJX2MT2,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2014,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/Nagar%20Panchayat%20Saray04.03.2015.pdf,20160328130556,application/pdf,200,THCDPR7MGKSHN6A23FOUR72WZJSBWPEH,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2015,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/Nagar%20Panchayat%20Tatiri08.01.2015.pdf,20160328130601,application/pdf,200,FCXGXFQ734PKQH7TQJG3EZWEMWBYKD7L,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2015,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/Nagar%20[panchayat%20chhaprauli07.01.2015.pdf,20160328130535,application/pdf,200,DTEJXPJFNSJAXIU7FQFI6CKHZV7TQTHO,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2015,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/Tenders/nagar%20panchayat%20doghat18.03.2015.pdf,20160328130812,application/pdf,200,DYZAN3AI2E24LD3UTOFXJKS6ZLGXRHYR,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,2015,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/gram%20panchayat%20form.pdf,20140211192516,application/pdf,200,FKRSC3ZO3L2DYJCRM7RIQ5RS4BV4I2A7,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,,,22,not_reviewed,panchayat_in_url
http://bagpat.nic.in:80/zila%20panchayat%20nivida07-05-16.pdf,20160626124828,application/pdf,200,XYKAJTCE4FJACKSQJYVLK3IKFKJKEU47,Baghpat,bagpat.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/5c22f57ec51089df96dd_63462b8338cb.json,63462b8338cbca764d53ca244052e2ef884276a55fb8887a73ef1882bf96230f,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/deo_new/listzsa_pdf/ENGLISH/Zila%20Panchayat.pdf,20160812171034,application/pdf,200,LHJRVKMTONE2E64OCOJ4DNSW5JMBMIBF,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/deo_new/listzsa_pdf/HINDI/Zila%20Panchaya%20Hindi.pdf,20160812112025,application/pdf,200,5BNAKJ2X4WEYDISVAAVNCNCDTSBI52UD,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/PRADHAN_DETAILS.pdf,20161018104829,application/pdf,200,VZT4TSIIPULUXVKEFJMMICHEOOLNU3PT,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/bansdeeh/bansdeeh.pdf,20150929102207,application/pdf,200,562X74IKAVQADZ23O5YQXE5X2VUYDM4L,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/belhari/belhari.pdf,20150929092824,application/pdf,200,63IEL4VJAZFNAS54EDXDGTO4QGYONFW7,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/chilkahar/chilkaharr.pdf,20150929085728,application/pdf,200,VFD6ND37TUPZPYW2CNRLZ74QESCAA2R4,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/dubhar/dubhar.pdf,20150929095120,application/pdf,200,EFB7VLTD4DESYLIQIDRAGBMKQKOI56DO,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/garwar/garwar.pdf,20150929102920,application/pdf,200,EHGXJWP3TDKWPMHWN5HDBBWIJ4YGNV3B,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/pandah/pandah.pdf,20150929083251,application/pdf,200,SM4YSMPY5XYKSEYUHMIP77RB5VN32QT4,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in/downloads/grampanchayat%20wise%20list/siar/siar.pdf,20150929083733,application/pdf,200,H2JDYL4DRAR4JGKSQP2DYVJ6WRHIN7KW,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://ballia.nic.in:80/downloads/PDF%20BANK%20BRANCH%20WISE%20ALLOCATION%20OF%20PANCHAYAT%20IN%20DISTRICT%20BALLIA).pdf,20150421035441,application/pdf,200,QOR2ALCXEP2UNKGSVEJYZM2WTJMRKJBX,Ballia,ballia.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9230fd38cde8941144e6_2dd97d585236.json,2dd97d5852362e784fe5dabfc710e1f67a106f8cfc6ec734701122d2958a19bb,True,True,,,22,not_reviewed,panchayat_in_url
http://balrampur.nic.in/balrampur%20district%20file/JILA%20PANCHAYAT%20RAJYA%20ADHIKARI/Safaikarmi%20shuchna-Feb-2010.pdf,20110812051140,application/pdf,200,77F2QHP37SMCIGMFBZYV25Q7GSGS5QKJ,Balrampur,balrampur.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/468812cefbed4d29611c_7245fc128b70.json,7245fc128b700d16169eefb0200a9e4674a696d78abfa9714bd53a294ebbed41,True,True,2010,,22,not_reviewed,panchayat_in_url
http://balrampur.nic.in/balrampur%20district%20file/JILA%20PANCHAYAT%20RAJYA%20ADHIKARI/toilet-1-2-2010.pdf,20110812050600,application/pdf,200,ZHRZ7ZFOSO5F3S5FDPR6ISRXAVSUD6XX,Balrampur,balrampur.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/468812cefbed4d29611c_7245fc128b70.json,7245fc128b700d16169eefb0200a9e4674a696d78abfa9714bd53a294ebbed41,True,True,2010,,22,not_reviewed,panchayat_in_url
http://balrampur.nic.in/tender/Zila%20Panchayat%20Balrampur.pdf,20161021063828,application/pdf,200,WKBPWZMAZDUPSUQPEKGISMIHD6X7Q3JT,Balrampur,balrampur.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/468812cefbed4d29611c_7245fc128b70.json,7245fc128b700d16169eefb0200a9e4674a696d78abfa9714bd53a294ebbed41,True,True,,,22,not_reviewed,panchayat_in_url
http://balrampur.nic.in:80/Tender/E-Nivida%20Panchayat.pdf,20180205043010,application/pdf,200,LAWMYWY3UVE43JR4FM2Z4JINRDS67QBB,Balrampur,balrampur.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/468812cefbed4d29611c_7245fc128b70.json,7245fc128b700d16169eefb0200a9e4674a696d78abfa9714bd53a294ebbed41,True,True,,,22,not_reviewed,panchayat_in_url
http://banda.nic.in/Documents/Contacts/new%202016/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A4%BE%20%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4.pdf,20170206122256,application/pdf,200,GOXY7N6GYBIXZ633LVNYOZ6LZAMREQF3,Banda,banda.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/1333a5720ebfbf046423_496842326dcd.json,496842326dcd1ecbfd297e22b8519d4f524f932c3988027e16b09e0329e3b71f,True,True,2016,,22,not_reviewed,panchayat_in_url
http://banda.nic.in/Documents/recents%20new%20updates/447nivida_nagar_panchayat30082016.pdf,20170207005746,application/pdf,200,U4FGVLGZLXMVX3SOZJNWIR56EG5ROWBK,Banda,banda.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/1333a5720ebfbf046423_496842326dcd.json,496842326dcd1ecbfd297e22b8519d4f524f932c3988027e16b09e0329e3b71f,True,True,,,22,not_reviewed,panchayat_in_url
http://banda.nic.in/tender2013-14/jilpanchayatbanda2014.pdf,20140804104857,application/pdf,200,2QWJYOMT5KBFWJY3QKAXPZF7IVFVGVFS,Banda,banda.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/1333a5720ebfbf046423_496842326dcd.json,496842326dcd1ecbfd297e22b8519d4f524f932c3988027e16b09e0329e3b71f,True,True,2013;2014,,22,not_reviewed,panchayat_in_url
http://bareilly.nic.in/data/NAGAR%20PANCHAYAT%20FATEHGANJ%20(PASHMI).pdf,20170114234707,application/pdf,200,N4B2GM3HQ52UCC5MLNCWX45A2V2PAH7B,Bareilly,bareilly.nic.in,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/fd6c2a5e1050d4bcacd2_f9801832e06c.json,f9801832e06cc83f3732673400637084413571891ed323c1a1d456cf66658ff3,True,True,,,22,not_reviewed,panchayat_in_url
