election_gp_key,election_year,source_file,source_row_number,source_record_id,gp_number_raw,district_name_hindi,district_name_eng_raw,district_name_eng,district_name_std_raw,district_name_alias_used,block_name_hindi,block_name_eng_raw,block_name_eng,block_name_std_raw,block_xwalk_used,block_name_alias_used,lgd_block_code,gp_name_hindi,lgd_gp_code,lgd_gp_name,lgd_gp_link_method,lgd_gp_link_score,lgd_gp_linked,gp_name_eng_raw,gp_name_eng,name_override_used,district_name_std,block_name_std,gp_name_std,normalized_name_key,normalized_name_key_n,link_eligible,reservation_status_hindi,reservation_status_eng,reservation_class,women_reserved,pradhan_name_hindi,pradhan_name_eng_raw,winner_sex_hindi,winner_woman,result_status_hindi,exception_reason
up2005__row47811,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,47811,NA,34,चन्दौली,Chandauli,Chandauli,chandauli,FALSE,धानापुर,Dhanapur,Dhanapur,dhanapur,FALSE,FALSE,NA,लालपूर जनौली,NA,NA,NA,NA,FALSE,NA,NA,FALSE,chandauli,dhanapur,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,NA,NA,पुरुष,0,NA,missing_normalized_component
up2005__row47812,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,47812,NA,35,चन्दौली,Chandauli,Chandauli,chandauli,FALSE,धानापुर,Dhanapur,Dhanapur,dhanapur,FALSE,FALSE,NA,वनियाँवथाना,NA,NA,NA,NA,FALSE,NA,NA,FALSE,chandauli,dhanapur,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,महिला,Mahila,महिला,1,NA,missing_normalized_component
up2005__row49616,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,49616,NA,62,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,बरसठी,Barsathi,Barsathi,barsathi,FALSE,FALSE,NA,बनकट -,NA,NA,NA,NA,FALSE,NA,NA,FALSE,jaunpur,barsathi,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,प्रदीप,Pradeep,पुरुष,0,NA,missing_normalized_component
up2005__row50095,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50095,NA,62,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,शाहगंज सोधी,Shahganj Sodhi,Shahganj Sodhi,shahganj sodhi,FALSE,FALSE,NA,मुस्तफाबाद अमरेथुआ,NA,NA,NA,NA,FALSE,NA,NA,FALSE,jaunpur,shahganj sodhi,NA,NA,NA,FALSE,पिछड़ी जाति - महिला,Other Backward Class - Female,obc,1,कमला देवी,Kamla Devi,महिला,1,NA,missing_normalized_component
up2005__row50120,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50120,NA,87,जौनपुर,Jaunpur,Jaunpur,jaunpur,FALSE,शाहगंज सोधी,Shahganj Sodhi,Shahganj Sodhi,shahganj sodhi,FALSE,FALSE,NA,राजेपुर अनुसूचित उड़ली,NA,NA,NA,NA,FALSE,NA,NA,FALSE,jaunpur,shahganj sodhi,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,NA,NA,पुरुष,0,NA,missing_normalized_component
up2005__row50282,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50282,NA,72,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,औराई,Aurain,Aurain,aurain,FALSE,FALSE,NA,नेवादा फौदीपुर,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,aurain,NA,NA,NA,FALSE,"अनारक्षित
अनारक्षित",NA,unknown,NA,हदयनारायन शैलेन्द्र,Hdaynarayan Shailendra,पुरुष,0,NA,missing_normalized_component
up2005__row50481,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50481,NA,14,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,पल्हैया  तारापुर,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,केवलादेवी कमलधर,Kewaladevi Kamaldhar,पुरुष,0,NA,missing_normalized_component
up2005__row50482,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50482,NA,15,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,तारापुर  सर्रोई,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,कमलधर मो ० मोविन,Kamaldhar Mo 0 Mowin,पुरुष,0,NA,missing_normalized_component
up2005__row50484,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50484,NA,17,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,दूलमदासपुर  हृदयपट्टी,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,पुष्पा देवी हरिशचन्द्र,Pushpa Devi Harishchandra,पुरुष,0,NA,missing_normalized_component
up2005__row50487,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50487,NA,20,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,रामरायपुर  चौबेपुर,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,रामकवल,Ramkumar,पुरुष,0,NA,missing_normalized_component
up2005__row50488,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50488,NA,21,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,चौबेपुर  हरियाँव,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,शिवराम बिन्द्र सोहनलाल,Shivram Bindra Sohanlāl,पुरुष,0,NA,missing_normalized_component
up2005__row50489,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50489,NA,22,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,हरियाँव  रामपुर,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,अनारक्षित,Unreserved,general,0,सोहनलाल,Sohalal,महिला,1,NA,missing_normalized_component
up2005__row50503,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,50503,NA,36,संत रविदास नगर,Sant Ravidas Nagar,Sant Ravidas Nagar,sant ravidas nagar,FALSE,भदोही,Bhadohi,Bhadohi,bhadohi,FALSE,FALSE,NA,बरैला पिछड़ी जगदीशपुर,NA,NA,NA,NA,FALSE,NA,NA,FALSE,sant ravidas nagar,bhadohi,NA,NA,NA,FALSE,NA,Unknown,unknown,NA,दुबे,Dube,पुरुष,0,NA,missing_normalized_component
up2005__row35329,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35329,NA,15,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,अकबरपुर,Akbarpur,Akbarpur,akbarpur,FALSE,FALSE,NA,मोहियुददीनपुर,NA,NA,NA,NA,FALSE,Mohiuddinpur,Mohiuddinpur,FALSE,ambedkar nagar,akbarpur,mohiuddinpur,ambedkar nagar__akbarpur__mohiuddinpur,2,FALSE,पिछड़ी जाति महिला,Other Backward Class - Female,obc,1,अनारा,Anara,महिला,1,NA,normalized_key_collision
up2005__row35346,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35346,NA,32,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,अकबरपुर,Akbarpur,Akbarpur,akbarpur,FALSE,FALSE,NA,मोहीयुद्दीनपुर,NA,NA,NA,NA,FALSE,Mohiuddinpur,Mohiuddinpur,FALSE,ambedkar nagar,akbarpur,mohiuddinpur,ambedkar nagar__akbarpur__mohiuddinpur,2,FALSE,महिला,Female,general,1,नाही मेहदी,Nahi Mehndi,महिला,1,NA,normalized_key_collision
up2005__row35317,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35317,NA,186,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,अकबरपुर,Akbarpur,Akbarpur,akbarpur,FALSE,FALSE,NA,सुल्तानपुर,NA,NA,NA,NA,FALSE,Sultanpur,Sultanpur,FALSE,ambedkar nagar,akbarpur,sultanpur,ambedkar nagar__akbarpur__sultanpur,2,FALSE,NA,Unknown,unknown,NA,सावित्री,Savitri,महिला,1,NA,normalized_key_collision
up2005__row35354,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35354,NA,40,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,अकबरपुर,Akbarpur,Akbarpur,akbarpur,FALSE,FALSE,NA,सुल्तानपुर,NA,NA,NA,NA,FALSE,Sultanpur,Sultanpur,FALSE,ambedkar nagar,akbarpur,sultanpur,ambedkar nagar__akbarpur__sultanpur,2,FALSE,महिला,Female,general,1,कंचन वर्मा,Kanchan Verma,महिला,1,NA,normalized_key_collision
up2005__row35797,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35797,NA,24,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,जहांगीरगंज,Jahangirganj,Jahangirganj,jahangirganj,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,jahangirganj,na,ambedkar nagar__jahangirganj__na,5,FALSE,महिला,Female,general,1,मुनरा देवी,Munara devi,NA,NA,NA,normalized_key_collision
up2005__row35800,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35800,NA,27,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,जहांगीरगंज,Jahangirganj,Jahangirganj,jahangirganj,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,jahangirganj,na,ambedkar nagar__jahangirganj__na,5,FALSE,अनारक्षित,Unreserved,general,0,रमाकान्त सिंह,Ramakant Singh,NA,NA,NA,normalized_key_collision
up2005__row35803,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35803,NA,30,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,जहांगीरगंज,Jahangirganj,Jahangirganj,jahangirganj,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,jahangirganj,na,ambedkar nagar__jahangirganj__na,5,FALSE,अनारक्षित,Unreserved,general,0,प्रदीप कुमार,Pradeep Kumar,NA,NA,NA,normalized_key_collision
up2005__row35814,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35814,NA,41,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,जहांगीरगंज,Jahangirganj,Jahangirganj,jahangirganj,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,jahangirganj,na,ambedkar nagar__jahangirganj__na,5,FALSE,NA,Unknown,unknown,NA,पिछड़ी जाति,Pichadi Jati,NA,NA,NA,normalized_key_collision
up2005__row35816,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35816,NA,43,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,जहांगीरगंज,Jahangirganj,Jahangirganj,jahangirganj,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,jahangirganj,na,ambedkar nagar__jahangirganj__na,5,FALSE,NA,Unknown,unknown,NA,अहिरौली अनुसूचित जाति,Ahirauli Anusuchit Jati,NA,NA,NA,normalized_key_collision
up2005__row35194,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35194,NA,63,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,कटेहरी,Katehri,Katehri,katehri,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,katehri,na,ambedkar nagar__katehri__na,2,FALSE,NA,Unknown,unknown,NA,अनारक्षित,Anarakshit,महिला,1,NA,normalized_key_collision
up2005__row35197,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,35197,NA,66,अम्बेडकरनगर,Ambedkar Nagar,Ambedkar Nagar,ambedkar nagar,FALSE,कटेहरी,Katehri,Katehri,katehri,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ambedkar nagar,katehri,na,ambedkar nagar__katehri__na,2,FALSE,NA,Unknown,unknown,NA,अनुसूचित जाति,Anusuchit Jati,पुरुष,0,NA,normalized_key_collision
up2005__row16345,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,16345,NA,24,औरैया,Auraiya,Auraiya,auraiya,FALSE,भाग्यनगर,Bhagyanagar,Bhagyanagar,bhagyanagar,FALSE,FALSE,NA,लखनपुर,NA,NA,NA,NA,FALSE,Lakhanpur,Lakhanpur,FALSE,auraiya,bhagyanagar,lakhanpur,auraiya__bhagyanagar__lakhanpur,2,FALSE,पिछड़ी जाति - महिला,Other Backward Class - Female,obc,1,इन्द्रावती,Indravati,महिला,1,NA,normalized_key_collision
up2005__row16353,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,16353,NA,32,औरैया,Auraiya,Auraiya,auraiya,FALSE,भाग्यनगर,Bhagyanagar,Bhagyanagar,bhagyanagar,FALSE,FALSE,NA,लखनापुर,NA,NA,NA,NA,FALSE,Lakhanpur,Lakhanpur,FALSE,auraiya,bhagyanagar,lakhanpur,auraiya__bhagyanagar__lakhanpur,2,FALSE,अनुसूचित जाति महिला,Scheduled Caste - Female,sc,1,शीलादेवी,Sheelaa Devi,महिला,1,NA,normalized_key_collision
up2005__row16223,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,16223,NA,23,औरैया,Auraiya,Auraiya,auraiya,FALSE,विधूना,Vidhuna,Vidhuna,vidhuna,FALSE,FALSE,NA,मऊ,NA,NA,NA,NA,FALSE,Mau,Mau,FALSE,auraiya,vidhuna,mau,auraiya__vidhuna__mau,2,FALSE,अनारक्षित,Unreserved,general,0,रामनरेश,Ramanresh,पुरुष,0,NA,normalized_key_collision
up2005__row16248,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,16248,NA,48,औरैया,Auraiya,Auraiya,auraiya,FALSE,विधूना,Vidhuna,Vidhuna,vidhuna,FALSE,FALSE,NA,मऊ,NA,NA,NA,NA,FALSE,Mau,Mau,FALSE,auraiya,vidhuna,mau,auraiya__vidhuna__mau,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,गंगाराम,Gangaram,पुरुष,0,NA,normalized_key_collision
up2005__row36018,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36018,NA,14,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,पिछड़ी जाति - महिला,Other Backward Class - Female,obc,1,NA,NA,पुरुष,0,NA,normalized_key_collision
up2005__row36023,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36023,NA,19,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,NA,NA,पुरुष,0,NA,normalized_key_collision
up2005__row36030,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36030,NA,26,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,मंसूर जाति तुरन्ती,Mansur Jati Turanti,महिला,1,NA,normalized_key_collision
up2005__row36031,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36031,NA,27,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति तुरन्ती राम,NA,पुरुष,0,NA,normalized_key_collision
up2005__row36033,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36033,NA,29,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति,Jati,पुरुष,0,NA,normalized_key_collision
up2005__row36034,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36034,NA,30,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,माया,Maya,पुरुष,0,NA,normalized_key_collision
up2005__row36035,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36035,NA,31,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति,Jati,पुरुष,0,NA,normalized_key_collision
up2005__row36036,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36036,NA,32,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति जाति,Jati Jati,महिला,1,NA,normalized_key_collision
up2005__row36037,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36037,NA,33,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति,Jati,महिला,1,NA,normalized_key_collision
up2005__row36038,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36038,NA,34,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति,Jati,पुरुष,0,NA,normalized_key_collision
up2005__row36039,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36039,NA,35,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,जाति,Jati,पुरुष,0,NA,normalized_key_collision
up2005__row36040,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36040,NA,36,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,अनारक्षित,Anarakshit,पुरुष,0,NA,normalized_key_collision
up2005__row36041,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,36041,NA,37,फैजाबाद,Faizabad,Ayodhya,faizabad,TRUE,पूराबाजार,Puraabaajaar,Puraabaajaar,puraabaajaar,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,ayodhya,puraabaajaar,na,ayodhya__puraabaajaar__na,13,FALSE,NA,Unknown,unknown,NA,अनारक्षित पिछड़ी जाति - महिला,anarakshit pichhri jati - mahila,महिला,1,NA,normalized_key_collision
up2005__row44066,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,44066,NA,74,आज़मगढ़,Azamgarh,Azamgarh,azamgarh,FALSE,बिलरियागंज,Bilriaganj,Bilriaganj,bilriaganj,FALSE,FALSE,NA,मोहिउद्दीनपुर,NA,NA,NA,NA,FALSE,Mohiuddinpur,Mohiuddinpur,FALSE,azamgarh,bilriaganj,mohiuddinpur,azamgarh__bilriaganj__mohiuddinpur,2,FALSE,अनुसूचित जाति,Scheduled Caste,sc,0,फिरतु,Firtu,पुरुष,0,NA,normalized_key_collision
up2005__row44081,2005,up_gp_sarpanch_2005_fixed_with_transliteration.parquet,44081,NA,89,आज़मगढ़,Azamgarh,Azamgarh,azamgarh,FALSE,बिलरियागंज,Bilriaganj,Bilriaganj,bilriaganj,FALSE,FALSE,NA,मोहिउद्दीनपुर,NA,NA,NA,NA,FALSE,Mohiuddinpur,Mohiuddinpur,FALSE,azamgarh,bilriaganj,mohiuddinpur,azamgarh__bilriaganj__mohiuddinpur,2,FALSE,अनुसूचित जाति महिला,Scheduled Caste - Female,sc,1,सुरेश,Suresh,महिला,1,NA,normalized_key_collision
