election_gp_key,canonical_group,gp_name_left,raw_district,raw_block,raw_gp_name,left_index,lgd_gp_code,canonical_group_right,gp_name_right,lgd_district,lgd_block,lgd_gp_name,right_index,gp_name_score,score,decision,reviewer,reviewed_at,notes
up2021__955974,1439,aashaajeetpur ahiran,Ambedkar Nagar,Katehri,Aashaajeetpur Ahiran,164210,271411,1439,ashajeetpur ahiran,Ambedkar Nagar,Katehari,Ashajeetpur Ahiran,2596,0.8533333333333333,0.8533333333333333,,,,
up2021__800896,1438,mirapur,Ambedkar Nagar,Jalalpur,Mirapur,164219,272026,1438,meerapur,Ambedkar Nagar,Jalal Pur,Meerapur,36412,0.8821428571428571,0.8821428571428571,,,,
up2021__973648,1438,ufrauli,Ambedkar Nagar,Jalalpur,Ufrauli,164238,46055,1438,uphrauli,Ambedkar Nagar,Jalal Pur,Uphrauli,57025,0.8821428571428571,0.8821428571428571,,,,
up2021__972746,1438,dihbhiyanv,Ambedkar Nagar,Jalalpur,Dihbhiyanv,164243,46082,1438,diha bhiyava,Ambedkar Nagar,Jalal Pur,Diha Bhiyava,16667,0.8664814814814815,0.8664814814814815,,,,
up2021__970946,1438,hyderabad,Ambedkar Nagar,Jalalpur,Hyderabad,164245,46092,1438,hadrabad,Ambedkar Nagar,Jalal Pur,Hadrabad,20946,0.8958333333333333,0.8958333333333333,,,,
up2021__822848,1438,badeypur,Ambedkar Nagar,Jalalpur,BadeyPur,164259,46067,1438,barepur,Ambedkar Nagar,Jalal Pur,Barepur,6359,0.8952380952380953,0.8952380952380953,,,,
up2021__886768,1438,chitounkala,Ambedkar Nagar,Jalalpur,Chitounkala,164271,46078,1438,chitauna kala,Ambedkar Nagar,Jalal Pur,Chitauna Kala,13729,0.8956643356643357,0.8956643356643357,,,,
up2021__832419,1438,sairampur umran,Ambedkar Nagar,Jalalpur,Sairampur Umran,164275,46133,1438,saidpur umran,Ambedkar Nagar,Jalal Pur,Saidpur Umran,48785,0.8770512820512821,0.8770512820512821,,,,
up2021__816605,1438,awadhna ismailpur,Ambedkar Nagar,Jalalpur,Awadhna Ismailpur,164276,46062,1438,audhna ismailpur,Ambedkar Nagar,Jalal Pur,Audhna Ismailpur,3010,0.8659558823529412,0.8659558823529412,,,,
up2021__804306,1438,fatehpur mohitpur,Ambedkar Nagar,Jalalpur,Fatehpur Mohitpur,164284,46085,1438,fattepur mohiddinpur,Ambedkar Nagar,Jalal Pur,Fattepur Mohiddinpur,17942,0.8675490196078433,0.8675490196078433,,,,
up2021__760729,1438,rewai,Ambedkar Nagar,Jalalpur,Rewai,164295,46129,1438,revai,Ambedkar Nagar,Jalal Pur,Revai,47677,0.8933333333333333,0.8933333333333333,,,,
up2021__964856,1438,usraha,Ambedkar Nagar,Jalalpur,Usraha,164307,46151,1438,usaraha,Ambedkar Nagar,Jalal Pur,Usaraha,57080,0.873015873015873,0.873015873015873,,,,
up2021__904774,1437,samadih,Ambedkar Nagar,Jahanirganj,Samadih,164351,46040,1437,samdeeh,Ambedkar Nagar,Jahangir Ganj,Samdeeh,49429,0.8666666666666668,0.8666666666666668,,,,
up2021__915541,1437,dewariya pandit,Ambedkar Nagar,Jahanirganj,Dewariya Pandit,164354,45991,1437,devriya pandit,Ambedkar Nagar,Jahangir Ganj,Devriya Pandit,15483,0.8838583638583639,0.8838583638583639,,,,
up2021__747971,1437,malapura maadhavapura,Ambedkar Nagar,Jahanirganj,Malapura Maadhavapura,164385,46023,1437,malpur madhavpur,Ambedkar Nagar,Jahangir Ganj,Malpur Madhavpur,35036,0.8861111111111112,0.8861111111111112,,,,
up2021__768627,1437,makhdumpur,Ambedkar Nagar,Jahanirganj,Makhdumpur,164399,46021,1437,makdoompur,Ambedkar Nagar,Jahangir Ganj,Makdoompur,34684,0.8775000000000001,0.8775000000000001,,,,
up2021__860984,1437,bir khet,Ambedkar Nagar,Jahanirganj,Bir khet,164401,271611,1437,beerkhet,Ambedkar Nagar,Jahangir Ganj,Beerkhet,7612,0.8500000000000001,0.8500000000000001,,,,
up2021__876154,1437,kuraon,Ambedkar Nagar,Jahanirganj,Kuraon,164411,271631,1437,kuraw,Ambedkar Nagar,Jahangir Ganj,Kuraw,31435,0.8933333333333334,0.8933333333333334,,,,
up2021__931773,1437,narwapeethamberpur,Ambedkar Nagar,Jahanirganj,Narwapeethamberpur,164416,46027,1437,narva pitambarpur,Ambedkar Nagar,Jahangir Ganj,Narva Pitambarpur,39764,0.8802832244008715,0.8802832244008715,,,,
up2021__1268104,1441,mirnapur sadrali,Ambedkar Nagar,Tanda,Mirnapur Sadrali,164436,271326,1441,meeranpur sadarali,Ambedkar Nagar,Tanda,Meeranpur Sadarali,36401,0.8912500000000001,0.8912500000000001,,,,
up2021__1206612,1441,rasulpur mubarakpur,Ambedkar Nagar,Tanda,Rasulpur Mubarakpur,164453,46408,1441,rasoolpur mubarakpur,Ambedkar Nagar,Tanda,Rasoolpur Mubarakpur,47094,0.87364522417154,0.87364522417154,,,,
up2021__1289972,1441,viharojpur,Ambedkar Nagar,Tanda,Viharojpur,164462,46343,1441,bihrojpur,Ambedkar Nagar,Tanda,Bihrojpur,10781,0.8962962962962964,0.8962962962962964,,,,
up2021__1318805,1441,baragaon ibrahimpur,Ambedkar Nagar,Tanda,Baragaon Ibrahimpur,164517,46334,1441,bada gaon brahimpur,Ambedkar Nagar,Tanda,Bada Gaon Brahimpur,3522,0.8654282765737874,0.8654282765737874,,,,
up2021__1316462,1441,hunsepur,Ambedkar Nagar,Tanda,Hunsepur,164519,46365,1441,hoosepur,Ambedkar Nagar,Tanda,Hoosepur,22379,0.8500000000000001,0.8500000000000001,,,,
up2021__954682,1441,paikoliya,Ambedkar Nagar,Tanda,PaiKoliya,164525,46398,1441,paikauliya,Ambedkar Nagar,Tanda,Paikauliya,41707,0.8877777777777778,0.8877777777777778,,,,
up2021__1271167,1441,salahpur rajour,Ambedkar Nagar,Tanda,Salahpur Rajour,164532,46413,1441,salarpur rajaur,Ambedkar Nagar,Tanda,Salarpur Rajaur,49133,0.8851282051282052,0.8851282051282052,,,,
up2021__915555,1434,daimpura,Ambedkar Nagar,Basakhari,Daimpura,164537,45766,1434,dayampur,Ambedkar Nagar,Baskhari,Dayampur,14956,0.8666666666666667,0.8666666666666667,,,,
up2021__753555,1434,katiaganjan,Ambedkar Nagar,Basakhari,Katiaganjan,164541,45782,1434,kataya ganjan,Ambedkar Nagar,Baskhari,Kataya Ganjan,27705,0.8782750582750583,0.8782750582750583,,,,
up2021__789866,1434,kalyanpur,Ambedkar Nagar,Basakhari,Kalyanpur,164551,45781,1434,kalyanpur udyanpur,Ambedkar Nagar,Baskhari,Kalyanpur Udyanpur,26215,0.9,0.9,,,,
up2021__885534,1434,changarpur mishraulia,Ambedkar Nagar,Basakhari,Changarpur Mishraulia,164572,45764,1434,chhangurpur mishrauliya,Ambedkar Nagar,Baskhari,Chhangurpur Mishrauliya,13252,0.8725189786059351,0.8725189786059351,,,,
up2021__867612,1434,poorabjagotri,Ambedkar Nagar,Basakhari,Poorabjagotri,164580,45800,1434,pura bajgoti,Ambedkar Nagar,Baskhari,Pura Bajgoti,44644,0.8507692307692308,0.8507692307692308,,,,
up2021__934421,1434,barahi adilpur,Ambedkar Nagar,Basakhari,Barahi adilpur,164583,45758,1434,barhi adeelpur,Ambedkar Nagar,Baskhari,Barhi Adeelpur,6511,0.8944444444444445,0.8944444444444445,,,,
up2021__920893,1434,ekadalla,Ambedkar Nagar,Basakhari,Ekadalla,164595,45768,1434,ekdalla,Ambedkar Nagar,Baskhari,Ekdalla,17454,0.8904761904761905,0.8904761904761905,,,,
up2021__921438,1434,sohanhan,Ambedkar Nagar,Basakhari,Sohanhan,164601,272001,1434,sonhan,Ambedkar Nagar,Baskhari,Sonhan,53758,0.888888888888889,0.888888888888889,,,,
up2021__832784,1436,phulwari,Ambedkar Nagar,Bhiyanv,Phulwari,164628,45916,1436,fulwari,Ambedkar Nagar,Bhiyawan,Fulwari,18082,0.8690476190476191,0.8690476190476191,,,,
up2021__836727,1436,pabhipur,Ambedkar Nagar,Bhiyanv,Pabhipur,164629,45951,1436,pamipur,Ambedkar Nagar,Bhiyawan,Pamipur,42128,0.8952380952380953,0.8952380952380953,,,,
up2021__761318,1436,azampur,Ambedkar Nagar,Bhiyanv,Azampur,164630,45894,1436,ajamalpur,Ambedkar Nagar,Bhiyawan,Ajamalpur,793,0.8571428571428572,0.8571428571428572,,,,
up2021__846860,1436,aashapar,Ambedkar Nagar,Bhiyanv,Aashapar,164637,45897,1436,ashapar,Ambedkar Nagar,Bhiyawan,Ashapar,2602,0.8767857142857143,0.8767857142857143,,,,
up2021__814045,1436,sakra dakshin,Ambedkar Nagar,Bhiyanv,Sakra Dakshin,164641,45961,1436,sakra south,Ambedkar Nagar,Bhiyawan,Sakra South,49037,0.8685314685314686,0.8685314685314686,,,,
up2021__909217,1436,lakhmipur,Ambedkar Nagar,Bhiyanv,Lakhmipur,164657,45930,1436,lakhamipur karmishirpur,Ambedkar Nagar,Bhiyawan,Lakhamipur(Karmishirpur),32066,0.8782608695652174,0.8782608695652174,,,,
up2021__913790,1436,pratapgarh kala,Ambedkar Nagar,Bhiyanv,Pratapgarh Kala,164662,45954,1436,pratappur kala,Ambedkar Nagar,Bhiyawan,Pratappur Kala,44537,0.8814285714285713,0.8814285714285713,,,,
up2021__912773,1436,kishanupur kavirawan,Ambedkar Nagar,Bhiyanv,Kishanupur Kavirawan,164663,45928,1436,kishonpur kabiraha,Ambedkar Nagar,Bhiyawan,Kishonpur Kabiraha,30145,0.8633333333333334,0.8633333333333334,,,,
up2021__868445,1436,begiykol,Ambedkar Nagar,Bhiyanv,Begiykol,164686,268503,1436,begicall,Ambedkar Nagar,Bhiyawan,Begicall,7648,0.85,0.85,,,,
up2021__776869,1436,sehri,Ambedkar Nagar,Bhiyanv,Sehri,164687,45964,1436,shehari,Ambedkar Nagar,Bhiyawan,Shehari,51845,0.8542857142857143,0.8542857142857143,,,,
up2021__1266344,1435,reuli,Ambedkar Nagar,Bhiti,Reuli,164698,45879,1435,rewali,Ambedkar Nagar,Bhiti,Rewali,47691,0.8577777777777779,0.8577777777777779,,,,
up2021__912215,1435,pariyen,Ambedkar Nagar,Bhiti,Pariyen,164702,45871,1435,pariyai,Ambedkar Nagar,Bhiti,Pariyai,42668,0.8857142857142858,0.8857142857142858,,,,
up2021__922843,1435,pithapur,Ambedkar Nagar,Bhiti,Pithapur,164704,45873,1435,peethapur,Ambedkar Nagar,Bhiti,Peethapur,43542,0.8958333333333333,0.8958333333333333,,,,
up2021__902109,1435,ataraura,Ambedkar Nagar,Bhiti,Ataraura,164716,45818,1435,atraura,Ambedkar Nagar,Bhiti,Atraura,2961,0.8904761904761905,0.8904761904761905,,,,
up2021__791790,1435,mahammadpurchapara,Ambedkar Nagar,Bhiti,Mahammadpurchapara,164722,45858,1435,mahmadpur chapara,Ambedkar Nagar,Bhiti,Mahmadpur Chapara,33937,0.8728485838779956,0.8728485838779956,,,,
up2021__920126,1435,umrao,Ambedkar Nagar,Bhiti,Umrao,164743,45892,1435,umrawan,Ambedkar Nagar,Bhiti,Umrawan,56917,0.8742857142857142,0.8742857142857142,,,,
up2021__803337,1435,takiyaqanungo,Ambedkar Nagar,Bhiti,Takiyaqanungo,164749,45889,1435,takiya kanoongo,Ambedkar Nagar,Bhiti,Takiya Kanoongo,54836,0.8977156177156177,0.8977156177156177,,,,
up2021__925284,1435,sanjhava,Ambedkar Nagar,Bhiti,Sanjhava,164776,45884,1435,sanjhwan,Ambedkar Nagar,Bhiti,Sanjhwan,49662,0.9,0.9,,,,
up2021__872045,1435,pichhwara khas,Ambedkar Nagar,Bhiti,Pichhwara Khas,164777,271931,1435,pichawara,Ambedkar Nagar,Bhiti,Pichawara,43729,0.8841269841269841,0.8841269841269841,,,,
up2021__925336,1440,moospur kala,Ambedkar Nagar,Ramnagar,Moospur Kala,164795,46294,1440,musepur kalan,Ambedkar Nagar,Ram Nagar,Musepur Kalan,38283,0.8507692307692308,0.8507692307692308,,,,
up2021__780627,1440,bidharkhas,Ambedkar Nagar,Ramnagar,Bidharkhas,164805,46256,1440,bidahar khas,Ambedkar Nagar,Ram Nagar,Bidahar Khas,10672,0.8911111111111111,0.8911111111111111,,,,
up2021__959580,1440,mahammadpur chak faridpur,Ambedkar Nagar,Ramnagar,Mahammadpur Chak Faridpur,164807,46293,1440,muhmadpur chakfaridpur,Ambedkar Nagar,Ram Nagar,Muhmadpur Chakfaridpur,37811,0.8526493506493507,0.8526493506493507,,,,
up2021__792801,1440,kavhin anjanpur,Ambedkar Nagar,Ramnagar,Kavhin Anjanpur,164838,46279,1440,kawahi anjanpur,Ambedkar Nagar,Ram Nagar,Kawahi Anjanpur,28044,0.8878632478632479,0.8878632478632479,,,,
up2021__769327,1440,parsona,Ambedkar Nagar,Ramnagar,Parsona,164872,269607,1440,parsauna,Ambedkar Nagar,Ram Nagar,Parsauna,42839,0.8880952380952382,0.8880952380952382,,,,
up2021__754259,1408,khadia gurdev,Aligarh,Iglas,Khadia Gurdev,164891,43853,1408,kheriya gurdev,Aligarh,Iglas,Kheriya Gurdev,29536,0.8533466533466534,0.8533466533466534,,,,
up2021__749191,1410,aharauli,Aligarh,Khair,Aharauli,164897,43962,1410,ahraula,Aligarh,Khair,Ahraula,679,0.8904761904761905,0.8904761904761905,,,,
up2021__700808,1410,gaudoli,Aligarh,Khair,Gaudoli,164926,43986,1410,godoli,Aligarh,Khair,Godoli,19885,0.8642857142857143,0.8642857142857143,,,,
up2021__709441,1410,viharinpur,Aligarh,Khair,Viharinpur,164934,43976,1410,biharipur,Aligarh,Khair,Biharipur,10740,0.8962962962962964,0.8962962962962964,,,,
up2021__723073,1410,mausanpur,Aligarh,Khair,Mausanpur,164938,44005,1410,mohasan pur,Aligarh,Khair,Mohasan Pur,37329,0.8848484848484848,0.8848484848484848,,,,
up2021__733772,1410,madahbibpur,Aligarh,Khair,Madahbibpur,164945,44001,1410,marha habibpur,Aligarh,Khair,Marha Habibpur,35772,0.872900432900433,0.872900432900433,,,,
up2021__730248,1410,tehrah,Aligarh,Khair,Tehrah,164964,266380,1410,tehara,Aligarh,Khair,Tehara,55277,0.8755555555555556,0.8755555555555556,,,,
up2021__888145,1406,majhola,Aligarh,Gangeeri,Majhola,164974,43728,1406,majhaula,Aligarh,Gangiri,Majhaula,34485,0.8880952380952382,0.8880952380952382,,,,
up2021__699071,1406,hussonpur daha mafi,Aligarh,Gangeeri,Hussonpur Daha MAFI,164976,43719,1406,hussainpur dehmafi,Aligarh,Gangiri,Hussainpur Dehmafi,22528,0.8961988304093567,0.8961988304093567,,,,
up2021__781528,1406,siroli,Aligarh,Gangeeri,Siroli,165000,43758,1406,sirauli,Aligarh,Gangiri,Sirauli,53108,0.8944444444444445,0.8944444444444445,,,,
up2021__732673,1406,bilona chitrasi,Aligarh,Gangeeri,Bilona Chitrasi,165004,43703,1406,bilauna chitrasi,Aligarh,Gangiri,Bilauna Chitrasi,10964,0.8886111111111111,0.8886111111111111,,,,
up2021__748225,1406,badhari bujurg,Aligarh,Gangeeri,Badhari Bujurg,165008,43706,1406,budhari buzurg,Aligarh,Gangiri,Budhari Buzurg,11710,0.8892857142857142,0.8892857142857142,,,,
up2021__732323,1406,kanouvi,Aligarh,Gangeeri,Kanouvi,165009,43723,1406,kanaubi,Aligarh,Gangiri,Kanaubi,26446,0.8666666666666668,0.8666666666666668,,,,
up2021__756401,1406,utra,Aligarh,Gangeeri,Utra,165016,43764,1406,utara,Aligarh,Gangiri,Utara,57147,0.88,0.88,,,,
up2021__718288,1406,jiroli,Aligarh,Gangeeri,Jiroli,165018,43721,1406,jirauli,Aligarh,Gangiri,Jirauli,25058,0.8944444444444445,0.8944444444444445,,,,
up2021__835410,1406,samaunatatarpur,Aligarh,Gangeeri,Samaunatatarpur,165020,43750,1406,samena tatarpur,Aligarh,Gangiri,Samena Tatarpur,49436,0.8839316239316239,0.8839316239316239,,,,
up2021__803170,1406,nawipur,Aligarh,Gangeeri,Nawipur,165022,43735,1406,nabivpur,Aligarh,Gangiri,Nabivpur,38452,0.8952380952380953,0.8952380952380953,,,,
up2021__750022,1406,visora,Aligarh,Gangeeri,Visora,165026,43704,1406,bisora,Aligarh,Gangiri,Bisora,11421,0.888888888888889,0.888888888888889,,,,
up2021__795293,1406,ajwainter,Aligarh,Gangeeri,Ajwainter,165032,43689,1406,ajmaindher,Aligarh,Gangiri,Ajmaindher,855,0.8607407407407408,0.8607407407407408,,,,
up2021__807248,1406,rookhala,Aligarh,Gangeeri,Rookhala,165034,43748,1406,rukhala,Aligarh,Gangiri,Rukhala,48050,0.8821428571428571,0.8821428571428571,,,,
up2021__838466,1406,rampur,Aligarh,Gangeeri,Rampur,165043,266295,1406,rampur mazra bhuriya,Aligarh,Gangiri,Rampur Mazra Bhuriya,46577,0.86,0.86,,,,
up2021__757085,1407,majupur suvakra,Aligarh,Gonda,Majupur Suvakra,165051,43796,1407,majoopur suvkara,Aligarh,Gonda,Majoopur Suvkara,34638,0.8886111111111111,0.8886111111111111,,,,
up2021__773837,1407,paidapur,Aligarh,Gonda,Paidapur,165072,43811,1407,payadapur,Aligarh,Gonda,Payadapur,43485,0.8693121693121693,0.8693121693121693,,,,
up2021__777611,1407,dhaantoli,Aligarh,Gonda,Dhaantoli,165074,43776,1407,dhatauli,Aligarh,Gonda,Dhatauli,16221,0.8856481481481482,0.8856481481481482,,,,
up2021__740045,1407,kuagaav,Aligarh,Gonda,Kuagaav,165104,266405,1407,kuagaon,Aligarh,Gonda,Kuagaon,30922,0.8857142857142858,0.8857142857142858,,,,
up2021__742814,1407,chuharpur kinmasa,Aligarh,Gonda,Chúharpur Kinmasa,165112,43775,1407,chooharpur kinvasa,Aligarh,Gonda,Chooharpur Kinvasa,13841,0.8886274509803922,0.8886274509803922,,,,
up2021__755275,1412,basera,Aligarh,Tappal,Basera,165116,44188,1412,vasera,Aligarh,Tappal,Vasera,57288,0.888888888888889,0.888888888888889,,,,
up2021__731938,1412,faujuaka,Aligarh,Tappal,Faujuaka,165139,44137,1412,faizuaka,Aligarh,Tappal,Faizuaka,17598,0.8666666666666667,0.8666666666666667,,,,
up2021__710073,1412,usarharsoolpur,Aligarh,Tappal,UsarHarsoolPur,165145,44186,1412,usarah rasulpur,Aligarh,Tappal,Usarah Rasulpur,57081,0.8980952380952382,0.8980952380952382,,,,
up2021__769979,1412,kilpur,Aligarh,Tappal,Kilpur,165151,44156,1412,keelpur,Aligarh,Tappal,Keelpur,28108,0.8642857142857143,0.8642857142857143,,,,
up2021__762546,1412,sayaraul,Aligarh,Tappal,Sayaraul,165166,44181,1412,syaraul,Aligarh,Tappal,Syaraul,54642,0.8767857142857143,0.8767857142857143,,,,
up2021__796486,1403,modpur,Aligarh,Bijoili,Modpur,165185,43524,1403,mandpur,Aligarh,Bijauli,Mandpur,35220,0.8642857142857143,0.8642857142857143,,,,
up2021__752929,1403,datcholi bujurg,Aligarh,Bijoili,Datcholi Bujurg,165189,43504,1403,data choli buzurg,Aligarh,Bijauli,Data Choli Buzurg,14707,0.8932679738562092,0.8932679738562092,,,,
up2021__827241,1403,bilpura,Aligarh,Bijoili,Bilpura,165196,43497,1403,beelpura,Aligarh,Bijauli,Beelpura,7593,0.8821428571428571,0.8821428571428571,,,,
up2021__716694,1403,bulapur khedia,Aligarh,Bijoili,Bulapur Khedia,165211,43499,1403,bulapur,Aligarh,Bijauli,Bulapur,11785,0.9,0.9,,,,
up2021__737098,1403,toshi,Aligarh,Bijoili,Toshi,165212,43550,1403,tochhi,Aligarh,Bijauli,Tochhi,56195,0.8577777777777779,0.8577777777777779,,,,
up2021__793293,1403,sakhuppur satkana,Aligarh,Bijoili,Sakhuppur Satkana,165225,43543,1403,shekhupur satkuna,Aligarh,Bijauli,Shekhupur Satkuna,51956,0.8512605042016808,0.8512605042016808,,,,
up2021__782799,1403,bheekappur,Aligarh,Bijoili,Bheekappur,165226,43495,1403,bhikanpur,Aligarh,Bijauli,Bhikanpur,9870,0.8607407407407408,0.8607407407407408,,,,
up2021__769439,1403,dadu,Aligarh,Bijoili,Dadu,165244,43502,1403,dado,Aligarh,Bijauli,Dado,14062,0.8833333333333334,0.8833333333333334,,,,
up2021__691021,1403,alipur,Aligarh,Bijoili,Alipur,165245,43487,1403,alipur sesai,Aligarh,Bijauli,Alipur Sesai,1418,0.9,0.9,,,,
up2021__703575,1411,chanderola,Aligarh,Lodha,Chanderola,165252,44053,1411,chandraula,Aligarh,Lodha,Chandraula,12703,0.895,0.895,,,,
up2021__721730,1411,samla,Aligarh,Lodha,Samla,165263,44110,1411,semla,Aligarh,Lodha,Semla,51054,0.88,0.88,,,,
up2021__792793,1411,bazidpur nada,Aligarh,Lodha,Bazidpur Nada,165273,44120,1411,wajidpur nada,Aligarh,Lodha,Wajidpur Nada,57562,0.8974358974358975,0.8974358974358975,,,,
up2021__754117,1411,alhadaddpur neevri,Aligarh,Lodha,Alhadaddpur Neevri,165275,44034,1411,alahadadpur nivry,Aligarh,Lodha,Alahadadpur Nivry,1176,0.8708496732026144,0.8708496732026144,,,,
up2021__757239,1411,binupur no mouni,Aligarh,Lodha,Binupur No Mouni,165290,44051,1411,binupur,Aligarh,Lodha,Binupur,11085,0.8875,0.8875,,,,
up2021__791037,1411,baadwamaani,Aligarh,Lodha,Baadwamaani,165305,44037,1411,badwamni,Aligarh,Lodha,Badwamni,3824,0.893939393939394,0.893939393939394,,,,
up2021__151076,1387,baimen,Agra,Akolaa,Baimen,165331,42781,1387,baman,Agra,Akola,Baman,5208,0.8577777777777779,0.8577777777777779,,,,
up2021__159023,1387,badoda sadar,Agra,Akolaa,Badoda Sadar,165336,42782,1387,baroda sadar,Agra,Akola,Baroda Sadar,6724,0.8828282828282827,0.8828282828282827,,,,
up2021__121945,1387,gahrrakaala,Agra,Akolaa,Gahrrakaala,165339,42789,1387,gahara kalan,Agra,Akola,Gahara Kalan,18295,0.8932323232323233,0.8932323232323233,,,,
up2021__104731,1387,gharra khurd,Agra,Akolaa,Gharra Khurd,165340,42790,1387,gahara khurd,Agra,Akola,Gahara Khurd,18296,0.8954545454545454,0.8954545454545454,,,,
up2021__141428,1387,baserichahar,Agra,Akolaa,Baserichahar,165364,42785,1387,basarai chahar,Agra,Akola,Basarai Chahar,7103,0.8669191919191919,0.8669191919191919,,,,
up2021__185445,1386,gowra,Agra,Achnera,Gowra,165376,42744,1386,gobra,Agra,Achhnera,Gobra,19833,0.8933333333333333,0.8933333333333333,,,,
up2021__187982,1386,ghadima,Agra,Achnera,Ghadima,165377,42743,1386,garhima,Agra,Achhnera,Garhima,18945,0.8642857142857143,0.8642857142857143,,,,
up2021__106294,1386,muwarijpur,Agra,Achnera,Muwarijpur,165382,42762,1386,mubarikpur,Agra,Achhnera,Mubarikpur,37627,0.8933333333333333,0.8933333333333333,,,,
up2021__77626,1386,kachora,Agra,Achnera,Kachora,165386,42749,1386,kachaura,Agra,Achhnera,Kachaura,25439,0.8880952380952382,0.8880952380952382,,,,
up2021__189779,1386,arsana,Agra,Achnera,Arsana,165389,42731,1386,arsena,Agra,Achhnera,Arsena,2434,0.8755555555555556,0.8755555555555556,,,,
up2021__188790,1386,akbara,Agra,Achnera,Akbara,165394,42728,1386,akabara,Agra,Achhnera,Akabara,883,0.873015873015873,0.873015873015873,,,,
up2021__173892,1386,khadwai,Agra,Achnera,Khadwai,165400,42751,1386,kharbai,Agra,Achhnera,Kharbai,29110,0.8666666666666668,0.8666666666666668,,,,
up2021__188323,1386,sahta,Agra,Achnera,Sahta,165409,42774,1386,sehta,Agra,Achhnera,Sehta,50916,0.88,0.88,,,,
up2021__144517,1386,magroljat,Agra,Achnera,Magroljat,165418,42760,1386,mangaroli jat,Agra,Achhnera,Mangaroli Jat,35279,0.8586894586894587,0.8586894586894587,,,,
up2021__224561,1396,dhorra,Agra,Khandoli,Dhorra,165449,43157,1396,dhaurra,Agra,Khandauli,Dhaurra,16284,0.8793650793650793,0.8793650793650793,,,,
up2021__262878,1396,gijauli,Agra,Khandoli,Gijauli,165456,43159,1396,gijauli mustkil,Agra,Khandauli,Gijauli Mustkil,19747,0.8933333333333334,0.8933333333333334,,,,
up2021__170431,1396,badhanu,Agra,Khandoli,Badhanu,165459,43153,1396,bandhanu,Agra,Khandauli,Bandhanu,5419,0.8904761904761905,0.8904761904761905,,,,
up2021__113873,1397,milawali,Agra,Kheragarh,Milawali,165465,274051,1397,bhilawali,Agra,Kheragarh,Bhilawali,9965,0.8842592592592592,0.8842592592592592,,,,
up2021__9897,1397,barichaar,Agra,Kheragarh,Barichaar,165475,43193,1397,beri chahar,Agra,Kheragarh,Beri Chahar,8158,0.8848484848484848,0.8848484848484848,,,,
up2021__75241,1397,bisalpur,Agra,Kheragarh,Bisalpur,165476,43192,1397,beesalpur,Agra,Kheragarh,Beesalpur,7625,0.8958333333333333,0.8958333333333333,,,,
up2021__137428,1397,rudhau,Agra,Kheragarh,RudhAu,165490,265459,1397,roodhau,Agra,Kheragarh,Roodhau,47867,0.8642857142857143,0.8642857142857143,,,,
up2021__45995,1397,sarainda,Agra,Kheragarh,Sarainda,165494,43217,1397,sarenda,Agra,Kheragarh,Sarenda,50341,0.8694444444444446,0.8694444444444446,,,,
up2021__135480,1394,piperaittha,Agra,Jagner,Piperaittha,165500,43101,1394,pipretha,Agra,Jagner,Pipretha,44194,0.878030303030303,0.878030303030303,,,,
up2021__61346,1394,dhasakta,Agra,Jagner,Dhaşakta,165511,43093,1394,ghaskata,Agra,Jagner,Ghaskata,19491,0.8690476190476191,0.8690476190476191,,,,
up2021__5621,1394,bandhhour,Agra,Jagner,Bandhhour,165514,43082,1394,baghour,Agra,Jagner,Baghour,4000,0.873015873015873,0.873015873015873,,,,
up2021__171076,1394,bidhauli,Agra,Jagner,Bidhauli,165526,43089,1394,bidhouli jagner,Agra,Jagner,Bidhouli Jagner,10693,0.8566666666666667,0.8566666666666667,,,,
up2021__9054,1395,kohri,Agra,Jautpur Kalan,Kohri,165530,43124,1395,khohri,Agra,Jaitpur Kalan,Khohri,29740,0.8900000000000001,0.8900000000000001,,,,
